;id;data_set;data_set_label;indicator;period_type;period_from;period_to;country_key;country_label;bz_key;bz_short;bz_long;operator_key;operator_label;tso_eic_code;direction_key;adjacent_systems_key;adjacent_systems_label;year;month;day;unit;value;count_point_presents;flow_status;points_names;last_update_date_time;region_key;adjacent_bz_key;note
240;1AggregatesDEDE-GASPOOL-DE-TSO-0005exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0005;Gasunie Deutschland Transport Services GmbH;21X-DE-D-A0A0A-K;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Dornum / NETRA (GUD)|Emden (EPT1) (GUD);2021-02-21T12:51:34+01:00;NWE;-----------;Dornum / NETRA (GUD)|Emden (EPT1) (GUD)
241;1AggregatesDEDE-GASPOOL-DE-TSO-0005exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0005;Gasunie Deutschland Transport Services GmbH;21X-DE-D-A0A0A-K;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Dornum / NETRA (GUD)|Emden (EPT1) (GUD);2021-01-03T05:30:18+01:00;NWE;-----------;Dornum / NETRA (GUD)|Emden (EPT1) (GUD)
242;1AggregatesDEDE-GASPOOL-DE-TSO-0009entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;entry;Transmission;Norway;2021;1;2;kWh/h;1659658.0;1;Provisionnal;Dornum GASPOOL;2021-01-31T09:56:22+01:00;NWE;-----------;Dornum GASPOOL
243;1AggregatesDEDE-GASPOOL-DE-TSO-0009entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;entry;Transmission;Norway;2021;1;2;kWh/h;1659658.0;1;Provisionnal;Dornum GASPOOL;2021-01-04T14:49:04+01:00;NWE;-----------;Dornum GASPOOL
244;1AggregatesDEDE-GASPOOL-DE-TSO-0009entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;entry;Transmission;Norway;2021;1;2;kWh/h;21437609.55;1;Provisionnal;Dornum GASPOOL;2021-01-05T12:41:06+01:00;NWE;-----------;Dornum GASPOOL
245;1AggregatesDEDE-NCG-----DE-TSO-0009entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;entry;Transmission;;2021;1;2;kWh/h;10116839.0;2;Provisionnal;Dornum / NETRA (OGE)|Emden (EPT1) (OGE);2021-01-04T14:49:04+01:00;NWE;-----------;Dornum / NETRA (OGE)|Emden (EPT1) (OGE)
246;1AggregatesDEDE-NCG-----DE-TSO-0009entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;entry;Transmission;;2021;1;2;kWh/h;21437609.55;2;Provisionnal;Dornum / NETRA (OGE)|Emden (EPT1) (OGE);2021-01-05T12:41:06+01:00;NWE;-----------;Dornum / NETRA (OGE)|Emden (EPT1) (OGE)
247;1AggregatesDEDE-NCG-----DE-TSO-0009entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;entry;Transmission;;2021;1;2;kWh/h;10116839.0;2;Provisionnal;Dornum / NETRA (OGE)|Emden (EPT1) (OGE);2021-02-01T09:50:30+01:00;NWE;-----------;Dornum / NETRA (OGE)|Emden (EPT1) (OGE)
248;1AggregatesDEDE-GASPOOL-DE-TSO-0009exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;exit;Transmission;Norway;2021;1;2;kWh/h;0.0;1;Provisionnal;Dornum GASPOOL;2021-01-05T13:43:57+01:00;NWE;-----------;Dornum GASPOOL
249;1AggregatesDEDE-GASPOOL-DE-TSO-0009exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;exit;Transmission;Norway;2021;1;2;kWh/h;0.0;1;Provisionnal;Dornum GASPOOL;2021-01-05T12:41:06+01:00;NWE;-----------;Dornum GASPOOL
250;1AggregatesDEDE-GASPOOL-DE-TSO-0009exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;exit;Transmission;Norway;2021;1;2;kWh/h;0.0;1;Provisionnal;Dornum GASPOOL;2021-01-04T14:49:04+01:00;NWE;-----------;Dornum GASPOOL
251;1AggregatesDEDE-NCG-----DE-TSO-0009exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Dornum / NETRA (OGE)|Emden (EPT1) (OGE);2021-01-04T14:49:04+01:00;NWE;-----------;Dornum / NETRA (OGE)|Emden (EPT1) (OGE)
252;1AggregatesDEDE-NCG-----DE-TSO-0009exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Dornum / NETRA (OGE)|Emden (EPT1) (OGE);2021-01-05T13:43:57+01:00;NWE;-----------;Dornum / NETRA (OGE)|Emden (EPT1) (OGE)
253;1AggregatesDEDE-NCG-----DE-TSO-0009exitTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0009;Open Grid Europe GmbH;21X-DE-C-A0A0A-T;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Dornum / NETRA (OGE)|Emden (EPT1) (OGE);2021-01-05T12:41:06+01:00;NWE;-----------;Dornum / NETRA (OGE)|Emden (EPT1) (OGE)
254;1AggregatesDEDE-GASPOOL-DE-TSO-0016entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0016;OPAL Gastransport GmbH & Co. KG;21X0000000011845;entry;Transmission;Russia;2021;1;2;kWh/h;15864532.0;1;Provisionnal;Greifswald / OPAL;2021-01-03T12:53:06+01:00;NWE;-----------;Nord Stream
255;1AggregatesDEDE-GASPOOL-DE-TSO-0016entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0016;OPAL Gastransport GmbH & Co. KG;21X0000000011845;entry;Transmission;Russia;2021;1;2;kWh/h;15864532.0;1;Provisionnal;Greifswald / OPAL;2021-01-03T05:30:18+01:00;NWE;-----------;Nord Stream
256;1AggregatesDEDE-GASPOOL-DE-TSO-0016entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0016;OPAL Gastransport GmbH & Co. KG;21X0000000011845;entry;Transmission;Russia;2021;1;2;kWh/h;23504649.0;1;Provisionnal;Greifswald / OPAL;2021-02-08T05:50:46+01:00;NWE;-----------;Nord Stream
257;1AggregatesDEDE-GASPOOL-DE-TSO-0017entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0017;NEL Gastransport GmbH;21X000000001143J;entry;Transmission;Russia;2021;1;2;kWh/h;14291845.0;1;Provisionnal;Greifswald / NEL;2021-01-03T12:53:06+01:00;NWE;-----------;Nord Stream
258;1AggregatesDEDE-GASPOOL-DE-TSO-0017entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0017;NEL Gastransport GmbH;21X000000001143J;entry;Transmission;Russia;2021;1;2;kWh/h;49755232.0;1;Provisionnal;Greifswald / NEL;2021-02-08T05:50:46+01:00;NWE;-----------;Nord Stream
259;1AggregatesDEDE-GASPOOL-DE-TSO-0017entryTransmission2021-01-02T08:00:00+00:002021-01-02T09:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T09:00:00+01:00;2021-01-02T10:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0017;NEL Gastransport GmbH;21X000000001143J;entry;Transmission;Russia;2021;1;2;kWh/h;14291845.0;1;Provisionnal;Greifswald / NEL;2021-01-03T05:30:18+01:00;NWE;-----------;Nord Stream
260;1AggregatesDEDE-GASPOOL-DE-TSO-0018entryTransmission2021-01-02T10:00:00+00:002021-01-02T11:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T11:00:00+01:00;2021-01-02T12:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0018;Fluxys Deutschland GmbH;21X0000000012388;entry;Transmission;;2021;1;2;kWh/h;10805611.0;2;Provisionnal;Greifswald / Fluxys Deutschland|Lubmin II;2021-01-29T11:54:06+01:00;NWE;-----------;Greifswald / Fluxys Deutschland|Lubmin II
261;1AggregatesDEDE-GASPOOL-DE-TSO-0018entryTransmission2021-01-02T10:00:00+00:002021-01-02T11:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T11:00:00+01:00;2021-01-02T12:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0018;Fluxys Deutschland GmbH;21X0000000012388;entry;Transmission;;2021;1;2;kWh/h;10805611.0;2;Provisionnal;Greifswald / Fluxys Deutschland|Lubmin II;2021-01-03T08:32:51+01:00;NWE;-----------;Greifswald / Fluxys Deutschland|Lubmin II
262;1AggregatesDEDE-GASPOOL-DE-TSO-0018exitTransmission2021-01-02T10:00:00+00:002021-01-02T11:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T11:00:00+01:00;2021-01-02T12:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0018;Fluxys Deutschland GmbH;21X0000000012388;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Greifswald / Fluxys Deutschland|Lubmin II;2021-01-29T11:54:06+01:00;NWE;-----------;Greifswald / Fluxys Deutschland|Lubmin II
263;1AggregatesDEDE-GASPOOL-DE-TSO-0018exitTransmission2021-01-02T10:00:00+00:002021-01-02T11:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T11:00:00+01:00;2021-01-02T12:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0018;Fluxys Deutschland GmbH;21X0000000012388;exit;Transmission;;2021;1;2;kWh/h;0.0;2;Provisionnal;Greifswald / Fluxys Deutschland|Lubmin II;2021-01-03T08:32:51+01:00;NWE;-----------;Greifswald / Fluxys Deutschland|Lubmin II
264;1AggregatesDEDE-GASPOOL-DE-TSO-0020entryTransmission2021-01-02T10:00:00+00:002021-01-02T11:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T11:00:00+01:00;2021-01-02T12:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0020;Lubmin-Brandov Gastransport GmbH;21X000000001309B;entry;Transmission;;2021;1;2;kWh/h;0.0;1;Provisionnal;Greifswald / LBTG;2021-01-03T08:32:51+01:00;NWE;-----------;Greifswald / LBTG
265;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T05:30:18+01:00;NWE;-----------;Nord Stream 2
266;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T05:30:18+01:00;NWE;-----------;Nord Stream 2
267;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T05:30:18+01:00;NWE;-----------;Nord Stream 2
268;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T05:30:18+01:00;NWE;-----------;Nord Stream 2
269;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T12:53:06+01:00;NWE;-----------;Nord Stream 2
270;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T12:53:06+01:00;NWE;-----------;Nord Stream 2
271;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T12:53:06+01:00;NWE;-----------;Nord Stream 2
272;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;12590410.0;1;Provisionnal;Lubmin II;2021-01-03T12:53:06+01:00;NWE;-----------;Nord Stream 2
273;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;0.0;1;Provisionnal;Lubmin II;2021-02-08T05:50:46+01:00;NWE;-----------;Nord Stream 2
274;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;0.0;1;Provisionnal;Lubmin II;2021-02-08T05:50:46+01:00;NWE;-----------;Nord Stream 2
275;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;0.0;1;Provisionnal;Lubmin II;2021-02-08T05:50:46+01:00;NWE;-----------;Nord Stream 2
276;1AggregatesDEDE-GASPOOL-DE-TSO-0001entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;entry;Transmission;Russia;2021;1;2;kWh/h;0.0;1;Provisionnal;Lubmin II;2021-02-08T05:50:46+01:00;NWE;-----------;Nord Stream 2
277;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Transmission;;2021;1;2;kWh/h;1889249.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T05:30:18+01:00;NWE;-----------;Emden (EPT1) (Thyssengas)
278;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Transmission;;2021;1;2;kWh/h;1889249.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T14:53:49+01:00;NWE;-----------;Emden (EPT1) (Thyssengas)
279;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Transmission;;2021;1;2;kWh/h;0.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T05:30:18+01:00;NWE;-----------;Emden (EPT1) (Thyssengas)
280;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Transmission;;2021;1;2;kWh/h;0.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T14:53:49+01:00;NWE;-----------;Emden (EPT1) (Thyssengas)
281;1AggregatesDEDE-GASPOOL-DE-TSO-0003entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0003;ONTRAS Gastransport GmbH;21X-DE-F-A0A0A-2;entry;Transmission;Russia;2021;1;2;kWh/h;4113698.0;1;Provisionnal;Lubmin II;2021-01-05T10:54:40+01:00;NWE;-----------;Nord Stream 2
282;1AggregatesDEDE-GASPOOL-DE-TSO-0003entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0003;ONTRAS Gastransport GmbH;21X-DE-F-A0A0A-2;entry;Transmission;Russia;2021;1;2;kWh/h;4113698.0;1;Provisionnal;Lubmin II;2021-01-05T10:54:40+01:00;NWE;-----------;Nord Stream 2
283;1AggregatesDEDE-GASPOOL-DE-TSO-0003entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0003;ONTRAS Gastransport GmbH;21X-DE-F-A0A0A-2;entry;Transmission;Russia;2021;1;2;kWh/h;4113698.0;1;Provisionnal;Lubmin II;2021-01-05T10:54:40+01:00;NWE;-----------;Nord Stream 2
284;1AggregatesDEDE-GASPOOL-DE-TSO-0003entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Allocation;1;Aggregates;Allocation;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0003;ONTRAS Gastransport GmbH;21X-DE-F-A0A0A-2;entry;Transmission;Russia;2021;1;2;kWh/h;4113698.0;1;Provisionnal;Lubmin II;2021-01-05T10:54:40+01:00;NWE;-----------;Nord Stream 2
285;1AggregatesDEDE-GASPOOL-DE-TSO-0003entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0003;ONTRAS Gastransport GmbH;21X-DE-F-A0A0A-2;entry;Transmission;Russia;2021;1;2;kWh/h;4113698.0;1;Provisionnal;Lubmin II;2021-03-25T17:04:55+01:00;NWE;-----------;Nord Stream 2
286;1AggregatesDEDE-GASPOOL-DE-TSO-0003entryTransmission2021-01-02T09:00:00+00:002021-01-02T10:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;hour;2021-01-02T10:00:00+01:00;2021-01-02T11:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0003;ONTRAS Gastransport GmbH;21X-DE-F-A0A0A-2;entry;Transmission;Russia;2021;1;2;kWh/h;4113698.0;1;Provisionnal;Lubmin II;2021-03-25T17:04:55+01:00;NWE;-----------;Nord Stream 2
