;id;message_id;market_participant_key;market_participant_eic;market_participant_name;message_type;publication_date_time;thread_id;version_number;event_status;event_type;event_start;event_stop;unavailability_type;unavailability_reason;unit_measure;balancing_zone_key;balancing_zone_eic;balancing_zone_name;affected_asset_identifier;affected_asset_name;affected_asset_eic;direction;unavailable_capacity;available_capacity;technical_capacity;remarks;last_update_date_time;share_point_point_id;is_latest_version;share_point_publication_id;u_m_m_type;is_archived
132;616D1475265BB0000000000720491L2001778001;000000000072049-1L2001778_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-18T08:29:13+02:00;000000000072049-1L2001778;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-04-01T06:00:00+02:00;Unplanned;VIP-TTF-NCG-H Entry: Capacity offer reduced / Suspenstion quarterly auction bFZK: ;KWh/d;;37Y701125MH0000I;;;VIP-TTF-NCG-H Entry;21Z000000000502V;;345440000;15223683294;15569123294;VIP-TTF-NCG-H Entry: Capacity offer reduced / Suspenstion quarterly auction bFZK: ;;;Yes;;Feeds;
133;616D14752876C0000000000720511L2001778001;000000000072051-1L2001778_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-18T08:29:13+02:00;000000000072051-1L2001778;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-04-01T06:00:00+02:00;Unplanned;VIP-TTF-NCG-H Entry: Rest-of-day capacity offer reduced / auction suspended bFZK: ;KWh/d;;37Y701125MH0000I;;;VIP-TTF-NCG-H Entry;21Z000000000502V;;345440000;15223683294;15569123294;VIP-TTF-NCG-H Entry: Rest-of-day capacity offer reduced / auction suspended bFZK: ;;;Yes;;Feeds;
134;6172A0C358CA00000000000721232L1001117001;000000000072123-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:26:21+02:00;000000000072123-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion in monthly auction bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;-1;5070474000;5070474000;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion in monthly auction bFZK: -;;;No;;Feeds;
135;6172A0C35CADA0000000000721242L1001117001;000000000072124-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:26:21+02:00;000000000072124-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Day-Ahead capacity offer reduced / auction suspended (bFZK): -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;-1;5070474000;5070474000;Speicher Krummhörn Exit: Day-Ahead capacity offer reduced / auction suspended (bFZK): -;;;No;;Feeds;
136;6172A0C35F0970000000000721252L1001117001;000000000072125-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:26:21+02:00;000000000072125-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Rest-of-day capacity offer reduced / auction suspended bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;-1;5070474000;5070474000;Speicher Krummhörn Exit: Rest-of-day capacity offer reduced / auction suspended bFZK: -;;;No;;Feeds;
137;6172A1EFAB2170000000000721232L1001117002;000000000072123-2L1001117_002;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:32:00+02:00;000000000072123-2L1001117;002;Dismissed;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion in monthly auction bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;-1;5070474000;5070474000;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion in monthly auction bFZK: -;;;Yes;;Feeds;
138;6172A1EFB17DD0000000000721242L1001117002;000000000072124-2L1001117_002;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:32:00+02:00;000000000072124-2L1001117;002;Dismissed;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Day-Ahead capacity offer reduced / auction suspended (bFZK): -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;-1;5070474000;5070474000;Speicher Krummhörn Exit: Day-Ahead capacity offer reduced / auction suspended (bFZK): -;;;Yes;;Feeds;
139;6172A1EFB6EB20000000000721252L1001117002;000000000072125-2L1001117_002;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:32:00+02:00;000000000072125-2L1001117;002;Dismissed;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Rest-of-day capacity offer reduced / auction suspended bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;-1;5070474000;5070474000;Speicher Krummhörn Exit: Rest-of-day capacity offer reduced / auction suspended bFZK: -;;;Yes;;Feeds;
140;6172A31A83CF60000000000721262L1001117001;000000000072126-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:35:32+02:00;000000000072126-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Day-Ahead capacity offer reduced / auction suspended (bFZK): -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;5070474000;-1;5070474000;Speicher Krummhörn Exit: Day-Ahead capacity offer reduced / auction suspended (bFZK): -;;;Yes;;Feeds;
141;6172A31A879300000000000721282L1001117001;000000000072128-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:35:32+02:00;000000000072128-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion in monthly auction bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;5070474000;-1;5070474000;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion in monthly auction bFZK: -;;;Yes;;Feeds;
142;6172A31A8B1F30000000000721292L1001117001;000000000072129-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:35:32+02:00;000000000072129-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Rest-of-day capacity offer reduced / auction suspended bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;5070474000;-1;5070474000;Speicher Krummhörn Exit: Rest-of-day capacity offer reduced / auction suspended bFZK: -;;;Yes;;Feeds;
143;6172A31A8D53B0000000000721272L1001117001;000000000072127-2L1001117_001;DE-TSO-0009;21X-DE-C-A0A0A-T;Open Grid Europe;Gas;2021-10-22T13:35:32+02:00;000000000072127-2L1001117;001;Active;Transmission system unavailability;2022-01-01T06:00:00+01:00;2022-10-01T06:00:00+02:00;Unplanned;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion quarterly auction bFZK: -;KWh/d;;37Y701125MH0000I;;;Speicher Krummhörn Exit;21Z000000000329J;;5070474000;-1;5070474000;Speicher Krummhörn Exit: Capacity offer reduced / Suspenstion quarterly auction bFZK: -;;;Yes;;Feeds;
144;601475001;21102921X-FR-A-A0A0A-S001_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-10-29T22:38:11+02:00;21102921X-FR-A-A0A0A-S001;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y5838941661538;SPNS3D;63Y5838941661538;exit;80000000.00;948326351.00;1028326351.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;475.0;No;21X-FR-A-A0A0A-SManual601;;False
145;601476001;21102921X-FR-A-A0A0A-S002_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-10-29T22:38:11+02:00;21102921X-FR-A-A0A0A-S002;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y751999832399L;SPNS4D;63Y751999832399L;exit;80000000.00;549363654.00;629363654.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;476.0;No;21X-FR-A-A0A0A-SManual601;;False
146;601477001;21102921X-FR-A-A0A0A-S003_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-10-29T22:38:11+02:00;21102921X-FR-A-A0A0A-S003;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y465526659648T;SPEO2D;63Y465526659648T;exit;80000000.00;948326351.00;1028326351.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;477.0;No;21X-FR-A-A0A0A-SManual601;;False
147;601478001;21102921X-FR-A-A0A0A-S004_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-10-29T22:38:11+02:00;21102921X-FR-A-A0A0A-S004;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;21-NO-EIC-CODE--;SPS1D;21-NO-EIC-CODE--;exit;80000000.00;603223618.00;683223618.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;478.0;No;21X-FR-A-A0A0A-SManual601;;False
148;601479001;21102921X-FR-A-A0A0A-S005_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-10-29T22:38:11+02:00;21102921X-FR-A-A0A0A-S005;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y742327926531I;SPSN1U;63Y742327926531I;entry;70000000.00;708974665.00;778974665.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;479.0;No;21X-FR-A-A0A0A-SManual601;;False
149;601480001;21102921X-FR-A-A0A0A-S006_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-10-29T22:38:11+02:00;21102921X-FR-A-A0A0A-S006;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y788725973469T;SPSN3D;63Y788725973469T;exit;70000000.00;1113921802.00;1183921802.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;480.0;No;21X-FR-A-A0A0A-SManual601;;False
150;6020001;21110121X-BG-A-A0A0A-C001_001;BG-TSO-0001;21X-BG-A-A0A0A-C;Bulgartransgaz EAD;Other;2021-11-01T08:07:13+01:00;21110121X-BG-A-A0A0A-C001;001;Active;;2021-11-01T02:00:00+01:00;;;;;;;;;;;;;;;"Unplanned transmission system unavailability at pipeline section LV Vetrino – LV Hrabrovo

Affected assets:
IP Kireevo (BG)/Zaychar(RS) (exit) – 100% unavailability
IP Ruse (BG)/Giurgiu (RO) (exit) – 100% unavailability
IP Negru Voda 1 (RO)/Kardam (BG) (exit) – Available capacity: 73 800 000 kWh/d

The duration of the unavailability is not known at the moment.
Updates on the event will be published as soon as available.";2021-11-02T21:07:45+01:00;0.0;No;21X-BG-A-A0A0A-CManual602;;False
151;11921X-HU-A-A0A0A-8001;21110121X-HU-A-A0A0A-8001_001;HU-TSO-0001;21X-HU-A-A0A0A-8;FGSZ;Other;2021-11-01T06:47:37+01:00;21110121X-HU-A-A0A0A-8001;001;Active;;2021-11-01T06:44:00+01:00;;;;;;;;;;;;;;;Tisztelt partnereink!Tájékoztatjuk önöket, hogy a szerb földgáz szállító vállalat (GASTRANS d.o.o. Novi Sad) tájékoztatása szerint szállítást gátló technikai probléma merült fel a bolgár-szerb határkeresztező ponton, amely miatt a szállítás a szerb-magyar határkeresztező ponton sem lehetséges bizonytalan ideig.Kérjük önöket, hogy vegyék figyelembe a szállítás tervezésnél.ÜdvözlettelDear partners!We would like to inform you that according to the information provided by the Serbian natural gas transmission company (GASTRANS d.o.o. Novi Sad), there is a technical problem at the Bulgarian-Serbian border crossing point, which prevents the delivery of natural gas to the Serbian-Hungarian border crossing point for an indefinite period.Please take this into account when planning your transport.Yours sincerelyFGSZ Ltd.;2021-11-01T11:51:19+01:00;;Yes;21X-HU-A-A0A0A-8Automatic119;Automatic;False
152;12021X-HU-A-A0A0A-8001;21110321X-HU-A-A0A0A-8001_001;HU-TSO-0001;21X-HU-A-A0A0A-8;FGSZ;Other;2021-11-03T12:52:04+01:00;21110321X-HU-A-A0A0A-8001;001;Active;;2021-11-03T13:00:00+01:00;;;;;;;;;;;;;;;Tisztelt partnereink!Tájékoztatjuk önöket, hogy a szerb földgáz szállító vállalat (GASTRANS d.o.o. Novi Sad) tájékoztatása szerint a szállítást gátló technikai problémát a bolgár-szerb határkeresztező ponton elhárították, ezért a szállítás a szerb-magyar határkeresztező ponton elérhető.ÜdvözlettelFGSZ Zrt.Dear partners,We would like to inform you that according to the information of the Serbian natural gas transportation company (GASTRANS d.o.o. Novi Sad), the technical problem hindering the transportation has been resolved at the Bulgarian-Serbian border crossing point, therefore delivery is available at the Serbian-Hungarian border crossing point.Yours sincerelyFGSZ Ltd.;2021-11-03T13:55:51+01:00;;Yes;21X-HU-A-A0A0A-8Automatic120;Automatic;False
153;11821X-HU-A-A0A0A-8001;21101421X-HU-A-A0A0A-8001_001;HU-TSO-0001;21X-HU-A-A0A0A-8;FGSZ;Other;2021-10-14T12:51:36+02:00;21101421X-HU-A-A0A0A-8001;001;Active;;2021-10-14T02:00:00+02:00;;;;;;;;;;;;;;;Dear Partners,Please be informed that due to maintenance operations you may realize short interruptions in our service on Friday, 19th of November 2021. between 05:00 and 07:00 UTC as well as on Tuesday, 23th of November 2021. between 05:00 and 07:00 UTC.In this period please verify the results of your business transactions even more accurately.Yours faithfully,FGSZ Plc.;2021-11-04T11:36:43+01:00;;Yes;21X-HU-A-A0A0A-8Automatic118;Automatic;False
154;610490001;21120321X-FR-A-A0A0A-S001_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:34+01:00;21120321X-FR-A-A0A0A-S001;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1 (normal technical capacity for SPS1D is 683223618)
-up to 70 GWh/d on the network limits SN1 and SN3";kWh/d;FR----------;21Y0000000001278;TRF;63Y5838941661538;SPNS3D;63Y5838941661538;exit;80000000.00;948326351.00;1028326351.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;490.0;Yes;21X-FR-A-A0A0A-SManual610;;False
155;610491001;21120321X-FR-A-A0A0A-S002_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:34+01:00;21120321X-FR-A-A0A0A-S002;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1 (normal technical capacity for SPS1D is 683223618)
-up to 70 GWh/d on the network limits SN1 and SN3";kWh/d;FR----------;21Y0000000001278;TRF;63Y751999832399L;SPNS4D;63Y751999832399L;exit;80000000.00;549363654.00;629363654.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;491.0;Yes;21X-FR-A-A0A0A-SManual610;;False
156;610492001;21120321X-FR-A-A0A0A-S003_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:34+01:00;21120321X-FR-A-A0A0A-S003;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1 (normal technical capacity for SPS1D is 683223618)
-up to 70 GWh/d on the network limits SN1 and SN3";kWh/d;FR----------;21Y0000000001278;TRF;63Y465526659648T;SPEO2D;63Y465526659648T;exit;80000000.00;948326351.00;1028326351.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;492.0;Yes;21X-FR-A-A0A0A-SManual610;;False
157;610493001;21120321X-FR-A-A0A0A-S004_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:34+01:00;21120321X-FR-A-A0A0A-S004;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1 (normal technical capacity for SPS1D is 683223618)
-up to 70 GWh/d on the network limits SN1 and SN3";kWh/d;FR----------;21Y0000000001278;TRF;63Y742327926531I;SPSN1U;63Y742327926531I;entry;70000000.00;708974665.00;778974665.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;493.0;Yes;21X-FR-A-A0A0A-SManual610;;False
158;610494001;21120321X-FR-A-A0A0A-S005_001;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:34+01:00;21120321X-FR-A-A0A0A-S005;001;Active;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1 (normal technical capacity for SPS1D is 683223618)
-up to 70 GWh/d on the network limits SN1 and SN3";kWh/d;FR----------;21Y0000000001278;TRF;63Y788725973469T;SPSN3D;63Y788725973469T;exit;70000000.00;1113921802.00;1183921802.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;494.0;Yes;21X-FR-A-A0A0A-SManual610;;False
159;601475002;21102921X-FR-A-A0A0A-S001_002;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:50+01:00;21102921X-FR-A-A0A0A-S001;002;Dismissed;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y5838941661538;SPNS3D;63Y5838941661538;exit;80000000.00;948326351.00;1028326351.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;475.0;Yes;21X-FR-A-A0A0A-SManual601;;False
160;601476002;21102921X-FR-A-A0A0A-S002_002;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:50+01:00;21102921X-FR-A-A0A0A-S002;002;Dismissed;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y751999832399L;SPNS4D;63Y751999832399L;exit;80000000.00;549363654.00;629363654.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;476.0;Yes;21X-FR-A-A0A0A-SManual601;;False
161;601477002;21102921X-FR-A-A0A0A-S003_002;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:50+01:00;21102921X-FR-A-A0A0A-S003;002;Dismissed;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y465526659648T;SPEO2D;63Y465526659648T;exit;80000000.00;948326351.00;1028326351.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;477.0;Yes;21X-FR-A-A0A0A-SManual601;;False
162;601478002;21102921X-FR-A-A0A0A-S004_002;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:50+01:00;21102921X-FR-A-A0A0A-S004;002;Dismissed;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;21-NO-EIC-CODE--;SPS1D;21-NO-EIC-CODE--;exit;80000000.00;603223618.00;683223618.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;478.0;Yes;21X-FR-A-A0A0A-SManual601;;False
163;601479002;21102921X-FR-A-A0A0A-S005_002;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:50+01:00;21102921X-FR-A-A0A0A-S005;002;Dismissed;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y742327926531I;SPSN1U;63Y742327926531I;entry;70000000.00;708974665.00;778974665.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;479.0;Yes;21X-FR-A-A0A0A-SManual601;;False
164;601480002;21102921X-FR-A-A0A0A-S006_002;FR-TSO-0003;21X-FR-A-A0A0A-S;GRTgaz;Gas;2021-12-03T10:03:50+01:00;21102921X-FR-A-A0A0A-S006;002;Dismissed;Transmission system unavailability;2021-11-01T07:00:00+01:00;2022-04-01T08:00:00+02:00;Unplanned;"Due to a technical issue at Ars-sur-Formans interconnexion facility that occured on Monday, September 20, the flow is reduced :
from November 1st of 2021 untill March 30th of 2022
-up to 80 GWh/d on the network limits NS3, NS4, EO2 and S1
-up to 70 GWh/d on the network limits SN1 and SN3
";kWh/d;FR----------;21Y0000000001278;TRF;63Y788725973469T;SPSN3D;63Y788725973469T;exit;70000000.00;1113921802.00;1183921802.00;Increase the risk of call for tenders on the locational product on these limits during this extend period.;2021-12-03T10:07:12+01:00;480.0;Yes;21X-FR-A-A0A0A-SManual601;;False
165;22021X-DE-D-A0A0A-K001;21120821X-DE-D-A0A0A-K001_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2021-12-08T22:12:00+01:00;21120821X-DE-D-A0A0A-K001;001;Active;;2021-12-08T22:11:00+01:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2021-12-08T23:30:55+01:00;;No;21X-DE-D-A0A0A-KAutomatic220;Automatic;False
166;22021X-DE-D-A0A0A-K002;21120821X-DE-D-A0A0A-K001_002;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2021-12-08T23:26:00+01:00;21120821X-DE-D-A0A0A-K001;002;Dismissed;;2021-12-08T22:11:00+01:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2021-12-09T00:05:57+01:00;;No;21X-DE-D-A0A0A-KAutomatic220;Automatic;False
167;22121X-DE-D-A0A0A-K001;21121021X-DE-D-A0A0A-K001_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2021-12-10T07:28:00+01:00;21121021X-DE-D-A0A0A-K001;001;Active;;2021-12-10T07:27:00+01:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2021-12-10T08:11:45+01:00;;No;21X-DE-D-A0A0A-KAutomatic221;Automatic;False
